publicationID,title,emageID,author
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1208,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1213,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1218,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1226,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1228,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1099,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1070,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1072,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1076,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1078,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1079,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1083,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1085,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1088,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1090,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1095,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1097,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1132,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1104,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1107,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1109,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1111,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1118,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1119,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1121,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1123,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1124,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1125,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1127,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1158,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1135,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1138,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1139,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1144,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1145,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1146,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1148,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1150,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1152,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1154,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1156,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1185,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1161,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1163,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1165,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1167,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1169,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1171,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1173,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1175,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1177,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1179,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1181,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1216,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1187,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1189,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1191,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1193,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1194,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1196,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1199,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1201,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1206,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1210,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1212,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1092,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1220,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1223,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1225,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1231,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1234,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1074,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1114,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1142,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1198,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1203,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1232,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:15031102,Identification and analysis of genes from the mouse otic vesicle and their association with developmental subprocesses through in situ hybridization.,4100,"Powles N, Babbs C, Ficker M, Schimmang T, Maconochie M"
PMID:12466854,Human chromosome 21 gene expression atlas in the mouse.,1184,"Reymond A, Marigo V, Yaylaoglu MB, Leoni A, Ucla C, Scamuffa N, Caccioppoli C, Dermitzakis ET, Lyle R, Banfi S, Eichele G, Antonarakis SE, Ballabio A"
PMID:7671815,Hxt encodes a basic helix-loop-helix transcription factor that regulates trophoblast cell development.,3604,"Cross JC, Flannery ML, Blanar MA, Steingrimsson E, Jenkins NA, Copeland NG, Rutter WJ, Werb Z"
PMID:9090387,Hypogonadism and obesity in mice with a targeted deletion of the Nhlh2 gene.,4713,"Good DJ, Porter FD, Mahon KA, Parlow AF, Westphal H, Kirsch IR"
PMID:12466206,Hypogonadotropic hypogonadism and peripheral neuropathy in Ebf2-null mice.,5081,"Corradi A, Croci L, Broccoli V, Zecchini S, Previtali S, Wurst W, Amadio S, Maggi R, Quattrini A, Consalez GG"
PMID:12466206,Hypogonadotropic hypogonadism and peripheral neuropathy in Ebf2-null mice.,5082,"Corradi A, Croci L, Broccoli V, Zecchini S, Previtali S, Wurst W, Amadio S, Maggi R, Quattrini A, Consalez GG"
PMID:12466206,Hypogonadotropic hypogonadism and peripheral neuropathy in Ebf2-null mice.,5079,"Corradi A, Croci L, Broccoli V, Zecchini S, Previtali S, Wurst W, Amadio S, Maggi R, Quattrini A, Consalez GG"
PMID:12466206,Hypogonadotropic hypogonadism and peripheral neuropathy in Ebf2-null mice.,5080,"Corradi A, Croci L, Broccoli V, Zecchini S, Previtali S, Wurst W, Amadio S, Maggi R, Quattrini A, Consalez GG"
PMID:11973278,Hypomorphic Mesp allele distinguishes establishment of rostrocaudal polarity and segment border formation in somitogenesis.,446,"Nomura-Kitabayashi A, Takahashi Y, Kitajima S, Inoue T, Takeda H, Saga Y"
PMID:11973278,Hypomorphic Mesp allele distinguishes establishment of rostrocaudal polarity and segment border formation in somitogenesis.,894,"Nomura-Kitabayashi A, Takahashi Y, Kitajima S, Inoue T, Takeda H, Saga Y"
PMID:18528331,IGFBP-4 is an inhibitor of canonical Wnt signalling required for cardiogenesis.,5982,"Zhu W, Shiojima I, Ito Y, Li Z, Ikeda H, Yoshida M, Naito AT, Nishi J, Ueno H, Umezawa A, Minamino T, Nagai T, Kikuchi A, Asashima M, Komuro I"
PMID:15882580,Id4 is required for the correct timing of neural differentiation.,5794,"Bedford L, Walker R, Kondo T, van Crüchten I, King ER, Sablitzky F"
PMID:17984226,Identification and analysis of a conserved Tcfap2a intronic enhancer element required for expression in facial and limb bud mesenchyme.,5976,"Feng W, Huang J, Zhang J, Williams T"
PMID:15031102,Identification and analysis of genes from the mouse otic vesicle and their association with developmental subprocesses through in situ hybridization.,4224,"Powles N, Babbs C, Ficker M, Schimmang T, Maconochie M"
PMID:15031102,Identification and analysis of genes from the mouse otic vesicle and their association with developmental subprocesses through in situ hybridization.,4281,"Powles N, Babbs C, Ficker M, Schimmang T, Maconochie M"
PMID:15031102,Identification and analysis of genes from the mouse otic vesicle and their association with developmental subprocesses through in situ hybridization.,5889,"Powles N, Babbs C, Ficker M, Schimmang T, Maconochie M"
PMID:15031102,Identification and analysis of genes from the mouse otic vesicle and their association with developmental subprocesses through in situ hybridization.,4010,"Powles N, Babbs C, Ficker M, Schimmang T, Maconochie M"
PMID:15031102,Identification and analysis of genes from the mouse otic vesicle and their association with developmental subprocesses through in situ hybridization.,4097,"Powles N, Babbs C, Ficker M, Schimmang T, Maconochie M"
PMID:15031102,Identification and analysis of genes from the mouse otic vesicle and their association with developmental subprocesses through in situ hybridization.,4101,"Powles N, Babbs C, Ficker M, Schimmang T, Maconochie M"
PMID:15031102,Identification and analysis of genes from the mouse otic vesicle and their association with developmental subprocesses through in situ hybridization.,4204,"Powles N, Babbs C, Ficker M, Schimmang T, Maconochie M"
PMID:15031102,Identification and analysis of genes from the mouse otic vesicle and their association with developmental subprocesses through in situ hybridization.,4205,"Powles N, Babbs C, Ficker M, Schimmang T, Maconochie M"
PMID:15031102,Identification and analysis of genes from the mouse otic vesicle and their association with developmental subprocesses through in situ hybridization.,4206,"Powles N, Babbs C, Ficker M, Schimmang T, Maconochie M"
PMID:15031102,Identification and analysis of genes from the mouse otic vesicle and their association with developmental subprocesses through in situ hybridization.,4211,"Powles N, Babbs C, Ficker M, Schimmang T, Maconochie M"
PMID:15031102,Identification and analysis of genes from the mouse otic vesicle and their association with developmental subprocesses through in situ hybridization.,4213,"Powles N, Babbs C, Ficker M, Schimmang T, Maconochie M"
PMID:15031102,Identification and analysis of genes from the mouse otic vesicle and their association with developmental subprocesses through in situ hybridization.,4219,"Powles N, Babbs C, Ficker M, Schimmang T, Maconochie M"
PMID:15031102,Identification and analysis of genes from the mouse otic vesicle and their association with developmental subprocesses through in situ hybridization.,5882,"Powles N, Babbs C, Ficker M, Schimmang T, Maconochie M"
PMID:15031102,Identification and analysis of genes from the mouse otic vesicle and their association with developmental subprocesses through in situ hybridization.,4225,"Powles N, Babbs C, Ficker M, Schimmang T, Maconochie M"
PMID:15031102,Identification and analysis of genes from the mouse otic vesicle and their association with developmental subprocesses through in situ hybridization.,4227,"Powles N, Babbs C, Ficker M, Schimmang T, Maconochie M"
PMID:15031102,Identification and analysis of genes from the mouse otic vesicle and their association with developmental subprocesses through in situ hybridization.,4228,"Powles N, Babbs C, Ficker M, Schimmang T, Maconochie M"
PMID:15031102,Identification and analysis of genes from the mouse otic vesicle and their association with developmental subprocesses through in situ hybridization.,4229,"Powles N, Babbs C, Ficker M, Schimmang T, Maconochie M"
PMID:15031102,Identification and analysis of genes from the mouse otic vesicle and their association with developmental subprocesses through in situ hybridization.,4230,"Powles N, Babbs C, Ficker M, Schimmang T, Maconochie M"
PMID:15031102,Identification and analysis of genes from the mouse otic vesicle and their association with developmental subprocesses through in situ hybridization.,4233,"Powles N, Babbs C, Ficker M, Schimmang T, Maconochie M"
PMID:15031102,Identification and analysis of genes from the mouse otic vesicle and their association with developmental subprocesses through in situ hybridization.,4234,"Powles N, Babbs C, Ficker M, Schimmang T, Maconochie M"
PMID:15031102,Identification and analysis of genes from the mouse otic vesicle and their association with developmental subprocesses through in situ hybridization.,4235,"Powles N, Babbs C, Ficker M, Schimmang T, Maconochie M"
PMID:15031102,Identification and analysis of genes from the mouse otic vesicle and their association with developmental subprocesses through in situ hybridization.,4236,"Powles N, Babbs C, Ficker M, Schimmang T, Maconochie M"
PMID:15031102,Identification and analysis of genes from the mouse otic vesicle and their association with developmental subprocesses through in situ hybridization.,4238,"Powles N, Babbs C, Ficker M, Schimmang T, Maconochie M"
PMID:15031102,Identification and analysis of genes from the mouse otic vesicle and their association with developmental subprocesses through in situ hybridization.,4279,"Powles N, Babbs C, Ficker M, Schimmang T, Maconochie M"
PMID:15031102,Identification and analysis of genes from the mouse otic vesicle and their association with developmental subprocesses through in situ hybridization.,4209,"Powles N, Babbs C, Ficker M, Schimmang T, Maconochie M"
PMID:15031102,Identification and analysis of genes from the mouse otic vesicle and their association with developmental subprocesses through in situ hybridization.,5883,"Powles N, Babbs C, Ficker M, Schimmang T, Maconochie M"
PMID:15031102,Identification and analysis of genes from the mouse otic vesicle and their association with developmental subprocesses through in situ hybridization.,5884,"Powles N, Babbs C, Ficker M, Schimmang T, Maconochie M"
PMID:15031102,Identification and analysis of genes from the mouse otic vesicle and their association with developmental subprocesses through in situ hybridization.,5885,"Powles N, Babbs C, Ficker M, Schimmang T, Maconochie M"
