"accession","title","author","emage_id"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24298"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24299"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24300"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24301"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24303"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24304"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24305"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24306"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24307"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24330"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24331"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24335"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24336"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24337"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24338"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24339"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24316"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24317"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24318"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24319"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24320"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24322"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24323"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24325"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24326"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24328"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24356"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24358"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24359"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24361"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24362"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24363"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24365"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24340"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24341"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24342"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24345"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24348"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24349"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24350"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24352"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24353"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24355"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24379"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24380"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24381"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24382"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24383"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24384"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24385"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24366"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24369"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24370"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24371"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24372"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24373"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24375"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24376"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24377"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24378"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24400"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24401"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24403"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24404"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24405"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24408"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24409"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24387"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24388"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24389"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24390"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24392"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24393"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24395"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24396"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24398"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24399"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24420"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24421"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24422"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24424"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24425"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24426"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24427"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24410"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24411"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24412"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24413"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24414"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24415"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24416"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24417"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24418"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24419"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24438"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24439"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24441"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24442"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24443"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24444"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24445"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24428"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24429"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24430"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24431"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24432"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24433"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24434"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24435"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24436"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24437"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24463"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24465"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24468"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24473"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24474"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24475"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24477"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24446"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24448"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24449"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24451"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24452"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24453"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24456"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24457"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24461"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24462"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24488"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24489"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24490"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24491"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24492"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24493"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24494"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24478"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24479"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24480"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24481"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24482"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24483"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24484"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24485"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24486"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24487"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24508"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24509"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24511"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24514"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24515"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24517"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24518"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24495"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24496"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24497"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24499"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24501"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24502"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24504"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24505"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24506"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24507"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24530"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24531"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24532"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24533"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24534"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24535"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24536"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24519"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24520"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24521"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24522"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24523"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24525"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24526"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24527"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24528"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24529"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24551"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24552"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24553"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24554"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24555"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24556"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24557"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24538"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24539"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24541"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24542"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24543"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24544"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24546"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24547"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24548"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24549"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24568"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24571"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24572"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24573"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24574"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24575"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24577"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24558"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24559"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24560"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24561"
"17130149","VISTA Enhancer Browser-a database of tissue-specific human enhancers.","Visel A, Minovitsky S, Dubchak I, Pennacchio LA","24562"
