parent_id,parent_term,child_id,child_term
16096,surface ectoderm,35541,mammary placode
16096,surface ectoderm,25038,proctodeum
16096,surface ectoderm,16539,optic eminence surface ectoderm
16096,surface ectoderm,35540,mammary line
16096,surface ectoderm,17003,eye surface ectoderm
19198,sutures and fontanelles,19226,metopic suture
19198,sutures and fontanelles,19224,sagittal suture
19198,sutures and fontanelles,19228,squamo-parietal suture
19198,sutures and fontanelles,19199,anterior fontanelle
19198,sutures and fontanelles,19227,lambdoidal suture
19198,sutures and fontanelles,19225,coronal suture
19198,sutures and fontanelles,19229,sphenoidal fontanelle
19198,sutures and fontanelles,19200,posterior fontanelle
17157,sympathetic ganglion,18438,cervical ganglion
17157,sympathetic ganglion,19321,celiac ganglion
17157,sympathetic ganglion,17158,thoracic ganglion
17157,sympathetic ganglion,18226,cervico-thoracic ganglion
16985,sympathetic nervous system,17157,sympathetic ganglion
16985,sympathetic nervous system,35845,sympathetic nerve trunk
19490,T1 intervertebral disc,19491,T1 nucleus pulposus
19490,T1 intervertebral disc,19492,T1 annulus fibrosus
19529,T1 rib,25117,T1 rib head cartilage
19529,T1 rib,26619,T1 rib shaft ossified region
19529,T1 rib,25118,T1 rib neck cartilage
19529,T1 rib,25116,T1 rib costal cartilage
19529,T1 rib,26621,T1 rib shaft non-ossified region
25240,T1 segmental spinal nerve,26593,T1 mixed spinal nerve
25240,T1 segmental spinal nerve,25288,T1 dorsal root
25240,T1 segmental spinal nerve,25289,T1 ventral root
19542,T1 vertebra,25438,T1 vertebra centrum
19542,T1 vertebra,25440,T1 vertebral canal
19542,T1 vertebra,25441,T1 vertebra neural arch
25441,T1 vertebra neural arch,25443,T1 neural arch pedicle
25441,T1 vertebra neural arch,25442,T1 neural arch lamina
25441,T1 vertebra neural arch,25445,T1 neural arch transverse process
25441,T1 vertebra neural arch,25444,cartilage primordium of future T1 spinous process
19517,T10 intervertebral disc,19518,T10 nucleus pulposus
19517,T10 intervertebral disc,19519,T10 annulus fibrosus
19538,T10 rib,26655,T10 rib shaft ossified region
19538,T10 rib,25695,T10 rib head cartilage
19538,T10 rib,26657,T10 rib shaft non-ossified region
19538,T10 rib,25694,T10 rib costal cartilage
19538,T10 rib,25696,T10 rib neck cartilage
25249,T10 segmental spinal nerve,25290,T10 dorsal root
25249,T10 segmental spinal nerve,25293,T10 ventral root
25249,T10 segmental spinal nerve,26611,T10 mixed spinal nerve
19551,T10 vertebra,25446,T10 vertebra centrum
19551,T10 vertebra,25448,T10 vertebral canal
19551,T10 vertebra,25449,T10 vertebra neural arch
25449,T10 vertebra neural arch,25453,T10 neural arch transverse process
25449,T10 vertebra neural arch,25451,T10 neural arch pedicle
25449,T10 vertebra neural arch,25452,cartilage primordium of future T10 spinous process
25449,T10 vertebra neural arch,25450,T10 neural arch lamina
19520,T11 intervertebral disc,19522,T11 annulus fibrosus
19520,T11 intervertebral disc,19521,T11 nucleus pulposus
19539,T11 rib,26661,T11 rib shaft non-ossified region
19539,T11 rib,25698,T11 rib head cartilage
19539,T11 rib,25697,T11 rib costal cartilage
19539,T11 rib,26659,T11 rib shaft ossified region
19539,T11 rib,25699,T11 rib neck cartilage
25250,T11 segmental spinal nerve,25292,T11 ventral root
25250,T11 segmental spinal nerve,26613,T11 mixed spinal nerve
25250,T11 segmental spinal nerve,25291,T11 dorsal root
19552,T11 vertebra,25456,T11 vertebral canal
19552,T11 vertebra,25454,T11 vertebra centrum
19552,T11 vertebra,25457,T11 vertebra neural arch
25457,T11 vertebra neural arch,25460,cartilage primordium of future T11 spinous process
25457,T11 vertebra neural arch,25459,T11 neural arch pedicle
25457,T11 vertebra neural arch,25461,T11 neural arch transverse process
25457,T11 vertebra neural arch,25458,T11 neural arch lamina
19523,T12 intervertebral disc,19524,T12 nucleus pulposus
19523,T12 intervertebral disc,19525,T12 annulus fibrosus
19540,T12 rib,26663,T12 rib shaft non-ossified region
19540,T12 rib,25702,T12 rib neck cartilage
19540,T12 rib,25701,T12 rib head cartilage
19540,T12 rib,26665,T12 rib shaft ossified region
19540,T12 rib,25700,T12 rib costal cartilage
25251,T12 segmental spinal nerve,26615,T12 mixed spinal nerve
25251,T12 segmental spinal nerve,25294,T12 dorsal root
25251,T12 segmental spinal nerve,25295,T12 ventral root
19553,T12 vertebra,25462,T12 vertebra centrum
19553,T12 vertebra,25464,T12 vertebral canal
19553,T12 vertebra,25465,T12 vertebra neural arch
25465,T12 vertebra neural arch,25467,T12 neural arch pedicle
25465,T12 vertebra neural arch,25466,T12 neural arch lamina
25465,T12 vertebra neural arch,25469,T12 neural arch transverse process
25465,T12 vertebra neural arch,25468,cartilage primordium of future T12 spinous process
19526,T13 intervertebral disc,19527,T13 nucleus pulposus
19526,T13 intervertebral disc,19528,T13 annulus fibrosus
19541,T13 rib,26667,T13 rib shaft ossified region
19541,T13 rib,25705,T13 rib neck cartilage
19541,T13 rib,26669,T13 rib shaft non-ossified region
19541,T13 rib,25704,T13 rib head cartilage
19541,T13 rib,25703,T13 rib costal cartilage
25252,T13 segmental spinal nerve,26617,T13 mixed spinal nerve
25252,T13 segmental spinal nerve,25296,T13 dorsal root
25252,T13 segmental spinal nerve,25313,T13 ventral root
19554,T13 vertebra,25470,T13 vertebra centrum
19554,T13 vertebra,25473,T13 vertebra neural arch
19554,T13 vertebra,25472,T13 vertebral canal
25473,T13 vertebra neural arch,25474,T13 neural arch lamina
25473,T13 vertebra neural arch,25476,cartilage primordium of future T13 spinous process
25473,T13 vertebra neural arch,25475,T13 neural arch pedicle
25473,T13 vertebra neural arch,25477,T13 neural arch transverse process
19493,T2 intervertebral disc,19495,T2 annulus fibrosus
19493,T2 intervertebral disc,19494,T2 nucleus pulposus
19530,T2 rib,25706,T2 rib costal cartilage
19530,T2 rib,26625,T2 rib shaft non-ossified region
19530,T2 rib,25708,T2 rib neck cartilage
19530,T2 rib,25707,T2 rib head cartilage
19530,T2 rib,26623,T2 rib shaft ossified region
25241,T2 segmental spinal nerve,25297,T2 dorsal root
25241,T2 segmental spinal nerve,25298,T2 ventral root
25241,T2 segmental spinal nerve,26595,T2 mixed spinal nerve
19543,T2 vertebra,25478,T2 vertebra centrum
19543,T2 vertebra,25480,T2 vertebral canal
19543,T2 vertebra,25481,T2 vertebra neural arch
25481,T2 vertebra neural arch,25483,T2 neural arch pedicle
25481,T2 vertebra neural arch,25482,T2 neural arch lamina
25481,T2 vertebra neural arch,25485,T2 neural arch transverse process
25481,T2 vertebra neural arch,25484,cartilage primordium of future T2 spinous process
19496,T3 intervertebral disc,19498,T3 annulus fibrosus
19496,T3 intervertebral disc,19497,T3 nucleus pulposus
19531,T3 rib,25709,T3 rib costal cartilage
19531,T3 rib,25710,T3 rib head cartilage
19531,T3 rib,26627,T3 rib shaft ossified region
19531,T3 rib,25711,T3 rib neck cartilage
19531,T3 rib,26629,T3 rib shaft non-ossified region
25242,T3 segmental spinal nerve,26597,T3 mixed spinal nerve
25242,T3 segmental spinal nerve,25300,T3 ventral root
25242,T3 segmental spinal nerve,25299,T3 dorsal root
19544,T3 vertebra,25488,T3 vertebral canal
19544,T3 vertebra,25489,T3 vertebra neural arch
19544,T3 vertebra,25486,T3 vertebra centrum
25489,T3 vertebra neural arch,25492,cartilage primordium of future T3 spinous process
25489,T3 vertebra neural arch,25490,T3 neural arch lamina
25489,T3 vertebra neural arch,25493,T3 neural arch transverse process
25489,T3 vertebra neural arch,25491,T3 neural arch pedicle
19499,T4 intervertebral disc,19500,T4 nucleus pulposus
19499,T4 intervertebral disc,19501,T4 annulus fibrosus
19532,T4 rib,25712,T4 rib costal cartilage
19532,T4 rib,26631,T4 rib shaft ossified region
19532,T4 rib,25714,T4 rib neck cartilage
19532,T4 rib,26633,T4 rib shaft non-ossified region
19532,T4 rib,25713,T4 rib head cartilage
25243,T4 segmental spinal nerve,25302,T4 ventral root
25243,T4 segmental spinal nerve,26599,T4 mixed spinal nerve
25243,T4 segmental spinal nerve,25301,T4 dorsal root
19545,T4 vertebra,25494,T4 vertebra centrum
19545,T4 vertebra,25497,T4 vertebra neural arch
19545,T4 vertebra,25496,T4 vertebral canal
25497,T4 vertebra neural arch,25500,cartilage primordium of future T4 spinous process
25497,T4 vertebra neural arch,25498,T4 neural arch lamina
25497,T4 vertebra neural arch,25501,T4 neural arch transverse process
25497,T4 vertebra neural arch,25499,T4 neural arch pedicle
19502,T5 intervertebral disc,19504,T5 annulus fibrosus
19502,T5 intervertebral disc,19503,T5 nucleus pulposus
19533,T5 rib,26635,T5 rib shaft ossified region
19533,T5 rib,25715,T5 rib costal cartilage
19533,T5 rib,26637,T5 rib shaft non-ossified region
19533,T5 rib,25717,T5 rib neck cartilage
19533,T5 rib,25716,T5 rib head cartilage
25244,T5 segmental spinal nerve,26601,T5 mixed spinal nerve
25244,T5 segmental spinal nerve,25303,T5 dorsal root
25244,T5 segmental spinal nerve,25304,T5 ventral root
19546,T5 vertebra,25505,T5 vertebra neural arch
19546,T5 vertebra,25504,T5 vertebral canal
19546,T5 vertebra,25502,T5 vertebra centrum
25505,T5 vertebra neural arch,25509,T5 neural arch transverse process
25505,T5 vertebra neural arch,25507,T5 neural arch pedicle
25505,T5 vertebra neural arch,25508,cartilage primordium of future T5 spinous process
25505,T5 vertebra neural arch,25506,T5 neural arch lamina
19505,T6 intervertebral disc,19506,T6 nucleus pulposus
19505,T6 intervertebral disc,19507,T6 annulus fibrosus
19534,T6 rib,26641,T6 rib shaft non-ossified region
19534,T6 rib,25720,T6 rib neck cartilage
19534,T6 rib,25718,T6 rib costal cartilage
19534,T6 rib,26639,T6 rib shaft ossified region
19534,T6 rib,25719,T6 rib head cartilage
25245,T6 segmental spinal nerve,25305,T6 dorsal root
25245,T6 segmental spinal nerve,25306,T6 ventral root
25245,T6 segmental spinal nerve,26603,T6 mixed spinal nerve
19547,T6 vertebra,25513,T6 vertebra neural arch
19547,T6 vertebra,25510,T6 vertebra centrum
19547,T6 vertebra,25512,T6 vertebral canal
25513,T6 vertebra neural arch,25517,T6 neural arch transverse process
25513,T6 vertebra neural arch,25516,cartilage primordium of future T6 spinous process
25513,T6 vertebra neural arch,25515,T6 neural arch pedicle
25513,T6 vertebra neural arch,25514,T6 neural arch lamina
19508,T7 intervertebral disc,19510,T7 annulus fibrosus
19508,T7 intervertebral disc,19509,T7 nucleus pulposus
19535,T7 rib,26643,T7 rib shaft ossified region
19535,T7 rib,25723,T7 rib neck cartilage
19535,T7 rib,26645,T7 rib shaft non-ossified region
19535,T7 rib,25722,T7 rib head cartilage
19535,T7 rib,25721,T7 rib costal cartilage
25246,T7 segmental spinal nerve,25308,T7 ventral root
25246,T7 segmental spinal nerve,26605,T7 mixed spinal nerve
25246,T7 segmental spinal nerve,25307,T7 dorsal root
19548,T7 vertebra,25518,T7 vertebra centrum
19548,T7 vertebra,25521,T7 vertebra neural arch
19548,T7 vertebra,25520,T7 vertebral canal
25521,T7 vertebra neural arch,25524,cartilage primordium of future T7 spinous process
25521,T7 vertebra neural arch,25522,T7 neural arch lamina
25521,T7 vertebra neural arch,25525,T7 neural arch transverse process
25521,T7 vertebra neural arch,25523,T7 neural arch pedicle
19511,T8 intervertebral disc,19512,T8 nucleus pulposus
19511,T8 intervertebral disc,19513,T8 annulus fibrosus
19536,T8 rib,25724,T8 rib costal cartilage
19536,T8 rib,26649,T8 rib shaft non-ossified region
19536,T8 rib,25726,T8 rib neck cartilage
19536,T8 rib,25725,T8 rib head cartilage
19536,T8 rib,26647,T8 rib shaft ossified region
25247,T8 segmental spinal nerve,26607,T8 mixed spinal nerve
25247,T8 segmental spinal nerve,25309,T8 dorsal root
25247,T8 segmental spinal nerve,25310,T8 ventral root
19549,T8 vertebra,25529,T8 vertebra neural arch
19549,T8 vertebra,25528,T8 vertebral canal
19549,T8 vertebra,25526,T8 vertebra centrum
25529,T8 vertebra neural arch,25533,T8 neural arch transverse process
25529,T8 vertebra neural arch,25532,cartilage primordium of future T8 spinous process
25529,T8 vertebra neural arch,25530,T8 neural arch lamina
25529,T8 vertebra neural arch,25531,T8 neural arch pedicle
19514,T9 intervertebral disc,19515,T9 nucleus pulposus
19514,T9 intervertebral disc,19516,T9 annulus fibrosus
19537,T9 rib,25728,T9 rib head cartilage
19537,T9 rib,25727,T9 rib costal cartilage
19537,T9 rib,26651,T9 rib shaft ossified region
19537,T9 rib,25729,T9 rib neck cartilage
19537,T9 rib,26653,T9 rib shaft non-ossified region
25248,T9 segmental spinal nerve,26609,T9 mixed spinal nerve
25248,T9 segmental spinal nerve,25311,T9 dorsal root
25248,T9 segmental spinal nerve,25312,T9 ventral root
19550,T9 vertebra,25537,T9 vertebra neural arch
19550,T9 vertebra,25534,T9 vertebra centrum
19550,T9 vertebra,25536,T9 vertebral canal
25537,T9 vertebra neural arch,25540,cartilage primordium of future T9 spinous process
25537,T9 vertebra neural arch,25539,T9 neural arch pedicle
25537,T9 vertebra neural arch,25541,T9 neural arch transverse process
25537,T9 vertebra neural arch,25538,T9 neural arch lamina
16748,tail,32773,tail ectoderm
16748,tail,16753,tail nervous system
16748,tail,18042,tail skeleton
16748,tail,16749,tail mesenchyme
16748,tail,35848,tail blood vessel
16754,tail central nervous system,16755,tail future spinal cord
16754,tail central nervous system,17700,tail spinal cord
29703,tail dermomyotome,17050,somite 36 dermomyotome
29703,tail dermomyotome,17058,somite 38 dermomyotome
29703,tail dermomyotome,18035,somite 54 dermomyotome
29703,tail dermomyotome,17062,somite 39 dermomyotome
29703,tail dermomyotome,18039,somite 55 dermomyotome
29703,tail dermomyotome,18359,somite 58 dermomyotome
29703,tail dermomyotome,16878,somite 35 dermomyotome
29703,tail dermomyotome,16874,somite 34 dermomyotome
29703,tail dermomyotome,17238,somite 45 dermomyotome
29703,tail dermomyotome,18367,somite 60 dermomyotome
29703,tail dermomyotome,18031,somite 53 dermomyotome
29703,tail dermomyotome,17234,somite 44 dermomyotome
29703,tail dermomyotome,18363,somite 59 dermomyotome
29703,tail dermomyotome,16870,somite 33 dermomyotome
29703,tail dermomyotome,17230,somite 43 dermomyotome
29703,tail dermomyotome,18351,somite 56 dermomyotome
29703,tail dermomyotome,17222,somite 41 dermomyotome
29703,tail dermomyotome,17693,somite 51 dermomyotome
29703,tail dermomyotome,16862,somite 31 dermomyotome
29703,tail dermomyotome,17689,somite 50 dermomyotome
29703,tail dermomyotome,17226,somite 42 dermomyotome
29703,tail dermomyotome,18355,somite 57 dermomyotome
29703,tail dermomyotome,17697,somite 52 dermomyotome
29703,tail dermomyotome,16866,somite 32 dermomyotome
29703,tail dermomyotome,17685,somite 49 dermomyotome
29703,tail dermomyotome,17400,somite 46 dermomyotome
29703,tail dermomyotome,17218,somite 40 dermomyotome
29703,tail dermomyotome,17408,somite 48 dermomyotome
29703,tail dermomyotome,17054,somite 37 dermomyotome
29703,tail dermomyotome,17404,somite 47 dermomyotome
29703,tail dermomyotome,35849,tail myotome
18372,tail dorsal root ganglion,25197,Tl12 dorsal root ganglion
18372,tail dorsal root ganglion,25194,Tl9 dorsal root ganglion
18372,tail dorsal root ganglion,25203,Tl18 dorsal root ganglion
18372,tail dorsal root ganglion,25195,Tl10 dorsal root ganglion
18372,tail dorsal root ganglion,25192,Tl7 dorsal root ganglion
18372,tail dorsal root ganglion,25201,Tl16 dorsal root ganglion
18372,tail dorsal root ganglion,25190,Tl5 dorsal root ganglion
18372,tail dorsal root ganglion,25154,Tl1 dorsal root ganglion
18372,tail dorsal root ganglion,25188,Tl3 dorsal root ganglion
18372,tail dorsal root ganglion,25198,Tl13 dorsal root ganglion
18372,tail dorsal root ganglion,25204,Tl19 dorsal root ganglion
18372,tail dorsal root ganglion,25196,Tl11 dorsal root ganglion
18372,tail dorsal root ganglion,25193,Tl8 dorsal root ganglion
18372,tail dorsal root ganglion,25202,Tl17 dorsal root ganglion
18372,tail dorsal root ganglion,25191,Tl6 dorsal root ganglion
18372,tail dorsal root ganglion,25200,Tl15 dorsal root ganglion
18372,tail dorsal root ganglion,25189,Tl4 dorsal root ganglion
18372,tail dorsal root ganglion,25199,Tl14 dorsal root ganglion
18372,tail dorsal root ganglion,25187,Tl2 dorsal root ganglion
16755,tail future spinal cord,16757,tail neural tube
16755,tail future spinal cord,16756,tail neural plate
18371,tail ganglion,18372,tail dorsal root ganglion
19592,tail intervertebral disc,19649,Tl12 intervertebral disc
19592,tail intervertebral disc,19617,Tl4 intervertebral disc
19592,tail intervertebral disc,19626,Tl7 intervertebral disc
19592,tail intervertebral disc,19658,Tl15 intervertebral disc
19592,tail intervertebral disc,19664,Tl17 intervertebral disc
19592,tail intervertebral disc,19599,Tl3 intervertebral disc
19592,tail intervertebral disc,19635,Tl10 intervertebral disc
19592,tail intervertebral disc,19655,Tl14 intervertebral disc
19592,tail intervertebral disc,19620,Tl5 intervertebral disc
19592,tail intervertebral disc,19632,Tl9 intervertebral disc
19592,tail intervertebral disc,19667,Tl18 intervertebral disc
19592,tail intervertebral disc,19596,Tl2 intervertebral disc
19592,tail intervertebral disc,19638,Tl11 intervertebral disc
19592,tail intervertebral disc,19652,Tl13 intervertebral disc
19592,tail intervertebral disc,19623,Tl6 intervertebral disc
19592,tail intervertebral disc,19629,Tl8 intervertebral disc
19592,tail intervertebral disc,19661,Tl16 intervertebral disc
19592,tail intervertebral disc,19670,Tl19 intervertebral disc
19592,tail intervertebral disc,19593,Tl1 intervertebral disc
16749,tail mesenchyme,16751,tail paraxial mesenchyme
16749,tail mesenchyme,16750,tail mesenchyme derived from neural crest
31126,tail myocoele,17405,somite 47 myocoele
31126,tail myocoele,17051,somite 36 myocoele
31126,tail myocoele,17059,somite 38 myocoele
31126,tail myocoele,18032,somite 53 myocoele
31126,tail myocoele,18368,somite 60 myocoele
31126,tail myocoele,18036,somite 54 myocoele
31126,tail myocoele,17063,somite 39 myocoele
31126,tail myocoele,18364,somite 59 myocoele
31126,tail myocoele,18352,somite 56 myocoele
31126,tail myocoele,18040,somite 55 myocoele
31126,tail myocoele,16867,somite 32 myocoele
31126,tail myocoele,16879,somite 35 myocoele
31126,tail myocoele,16875,somite 34 myocoele
31126,tail myocoele,17239,somite 45 myocoele
31126,tail myocoele,18356,somite 57 myocoele
31126,tail myocoele,18360,somite 58 myocoele
31126,tail myocoele,17235,somite 44 myocoele
31126,tail myocoele,16871,somite 33 myocoele
31126,tail myocoele,17231,somite 43 myocoele
31126,tail myocoele,17219,somite 40 myocoele
31126,tail myocoele,17694,somite 51 myocoele
31126,tail myocoele,16863,somite 31 myocoele
31126,tail myocoele,17223,somite 41 myocoele
31126,tail myocoele,17227,somite 42 myocoele
31126,tail myocoele,17698,somite 52 myocoele
31126,tail myocoele,17686,somite 49 myocoele
31126,tail myocoele,17401,somite 46 myocoele
31126,tail myocoele,17690,somite 50 myocoele
31126,tail myocoele,17409,somite 48 myocoele
31126,tail myocoele,17055,somite 37 myocoele
25148,tail nerve,25149,tail segmental spinal nerve
16753,tail nervous system,18370,tail peripheral nervous system
16753,tail nervous system,16754,tail central nervous system
16756,tail neural plate,16881,tail neural crest
16757,tail neural tube,32798,tail neural tube floor plate
18550,tail of lateral ventricle,18785,tail of lateral ventricle choroid plexus
17511,tail of pancreas,17513,pancreas tail parenchyma
17511,tail of pancreas,17512,dorsal pancreatic duct of pancreas tail
16751,tail paraxial mesenchyme,17225,somite 42
16751,tail paraxial mesenchyme,18034,somite 54
16751,tail paraxial mesenchyme,16860,tail somite
16751,tail paraxial mesenchyme,17688,somite 50
16751,tail paraxial mesenchyme,17684,somite 49
16751,tail paraxial mesenchyme,17217,somite 40
16751,tail paraxial mesenchyme,17403,somite 47
16751,tail paraxial mesenchyme,17399,somite 46
16751,tail paraxial mesenchyme,18030,somite 53
16751,tail paraxial mesenchyme,17407,somite 48
16751,tail paraxial mesenchyme,17053,somite 37
16751,tail paraxial mesenchyme,16752,tail unsegmented mesenchyme
16751,tail paraxial mesenchyme,17057,somite 38
16751,tail paraxial mesenchyme,17049,somite 36
16751,tail paraxial mesenchyme,17061,somite 39
16751,tail paraxial mesenchyme,18366,somite 60
16751,tail paraxial mesenchyme,18038,somite 55
16751,tail paraxial mesenchyme,18362,somite 59
16751,tail paraxial mesenchyme,18350,somite 56
16751,tail paraxial mesenchyme,18358,somite 58
16751,tail paraxial mesenchyme,16877,somite 35
16751,tail paraxial mesenchyme,17237,somite 45
16751,tail paraxial mesenchyme,18354,somite 57
16751,tail paraxial mesenchyme,16873,somite 34
16751,tail paraxial mesenchyme,16865,somite 32
16751,tail paraxial mesenchyme,17233,somite 44
16751,tail paraxial mesenchyme,17692,somite 51
16751,tail paraxial mesenchyme,16869,somite 33
16751,tail paraxial mesenchyme,17229,somite 43
16751,tail paraxial mesenchyme,17696,somite 52
16751,tail paraxial mesenchyme,16861,somite 31
16751,tail paraxial mesenchyme,17221,somite 41
18370,tail peripheral nervous system,25148,tail nerve
18370,tail peripheral nervous system,18371,tail ganglion
31151,tail sclerotome,17402,somite 46 sclerotome
31151,tail sclerotome,17064,somite 39 sclerotome
31151,tail sclerotome,17410,somite 48 sclerotome
31151,tail sclerotome,17056,somite 37 sclerotome
31151,tail sclerotome,18369,somite 60 sclerotome
31151,tail sclerotome,18365,somite 59 sclerotome
31151,tail sclerotome,18353,somite 56 sclerotome
31151,tail sclerotome,17052,somite 36 sclerotome
31151,tail sclerotome,18033,somite 53 sclerotome
31151,tail sclerotome,18037,somite 54 sclerotome
31151,tail sclerotome,18357,somite 57 sclerotome
31151,tail sclerotome,18361,somite 58 sclerotome
31151,tail sclerotome,17695,somite 51 sclerotome
31151,tail sclerotome,18041,somite 55 sclerotome
31151,tail sclerotome,17699,somite 52 sclerotome
31151,tail sclerotome,16868,somite 32 sclerotome
31151,tail sclerotome,16880,somite 35 sclerotome
31151,tail sclerotome,16876,somite 34 sclerotome
31151,tail sclerotome,17240,somite 45 sclerotome
31151,tail sclerotome,17236,somite 44 sclerotome
31151,tail sclerotome,17691,somite 50 sclerotome
31151,tail sclerotome,16872,somite 33 sclerotome
31151,tail sclerotome,17406,somite 47 sclerotome
31151,tail sclerotome,17232,somite 43 sclerotome
31151,tail sclerotome,16864,somite 31 sclerotome
31151,tail sclerotome,17224,somite 41 sclerotome
31151,tail sclerotome,17228,somite 42 sclerotome
31151,tail sclerotome,17060,somite 38 sclerotome
31151,tail sclerotome,17687,somite 49 sclerotome
31151,tail sclerotome,17220,somite 40 sclerotome
25149,tail segmental spinal nerve,25208,Tl5 segmental spinal nerve
25149,tail segmental spinal nerve,25205,Tl2 segmental spinal nerve
25149,tail segmental spinal nerve,25220,Tl17 segmental spinal nerve
25149,tail segmental spinal nerve,25217,Tl14 segmental spinal nerve
25149,tail segmental spinal nerve,25214,Tl11 segmental spinal nerve
25149,tail segmental spinal nerve,25150,Tl1 segmental spinal nerve
25149,tail segmental spinal nerve,25209,Tl6 segmental spinal nerve
25149,tail segmental spinal nerve,25206,Tl3 segmental spinal nerve
25149,tail segmental spinal nerve,25221,Tl18 segmental spinal nerve
25149,tail segmental spinal nerve,25218,Tl15 segmental spinal nerve
25149,tail segmental spinal nerve,25215,Tl12 segmental spinal nerve
25149,tail segmental spinal nerve,25212,Tl9 segmental spinal nerve
25149,tail segmental spinal nerve,25210,Tl7 segmental spinal nerve
25149,tail segmental spinal nerve,25207,Tl4 segmental spinal nerve
25149,tail segmental spinal nerve,25222,Tl19 segmental spinal nerve
25149,tail segmental spinal nerve,25219,Tl16 segmental spinal nerve
25149,tail segmental spinal nerve,25216,Tl13 segmental spinal nerve
25149,tail segmental spinal nerve,25213,Tl10 segmental spinal nerve
25149,tail segmental spinal nerve,25211,Tl8 segmental spinal nerve
18042,tail skeleton,18043,axial skeleton tail region
16860,tail somite,31126,tail myocoele
16860,tail somite,31151,tail sclerotome
16860,tail somite,29703,tail dermomyotome
18374,tail vertebra,19676,Tl15 vertebra
18374,tail vertebra,19679,Tl18 vertebra
18374,tail vertebra,19678,Tl17 vertebra
18374,tail vertebra,19647,Tl10 vertebra
18374,tail vertebra,19674,Tl13 vertebra
18374,tail vertebra,19641,Tl4 vertebra
18374,tail vertebra,19642,Tl5 vertebra
18374,tail vertebra,19603,Tl2 vertebra
18374,tail vertebra,19644,Tl7 vertebra
18374,tail vertebra,19677,Tl16 vertebra
18374,tail vertebra,19675,Tl14 vertebra
18374,tail vertebra,19648,Tl11 vertebra
18374,tail vertebra,19680,Tl19 vertebra
18374,tail vertebra,19646,Tl9 vertebra
18374,tail vertebra,19673,Tl12 vertebra
18374,tail vertebra,19645,Tl8 vertebra
18374,tail vertebra,19602,Tl1 vertebra
18374,tail vertebra,19643,Tl6 vertebra
18374,tail vertebra,19604,Tl3 vertebra
18044,tail vertebral cartilage condensation,19438,Tl6 vertebral cartilage condensation
18044,tail vertebral cartilage condensation,19607,Tl22 vertebral cartilage condensation
18044,tail vertebral cartilage condensation,19475,Tl14 vertebral cartilage condensation
18044,tail vertebral cartilage condensation,19443,Tl11 vertebral cartilage condensation
18044,tail vertebral cartilage condensation,19473,Tl12 vertebral cartilage condensation
18044,tail vertebral cartilage condensation,19612,Tl27 vertebral cartilage condensation
18044,tail vertebral cartilage condensation,19441,Tl9 vertebral cartilage condensation
18044,tail vertebral cartilage condensation,19478,Tl17 vertebral cartilage condensation
18044,tail vertebral cartilage condensation,19405,Tl2 vertebral cartilage condensation
18044,tail vertebral cartilage condensation,19610,Tl25 vertebral cartilage condensation
18044,tail vertebral cartilage condensation,19605,Tl20 vertebral cartilage condensation
18044,tail vertebral cartilage condensation,19436,Tl4 vertebral cartilage condensation
18044,tail vertebral cartilage condensation,19439,Tl7 vertebral cartilage condensation
18044,tail vertebral cartilage condensation,19608,Tl23 vertebral cartilage condensation
18044,tail vertebral cartilage condensation,19476,Tl15 vertebral cartilage condensation
18044,tail vertebral cartilage condensation,19437,Tl5 vertebral cartilage condensation
18044,tail vertebral cartilage condensation,19606,Tl21 vertebral cartilage condensation
18044,tail vertebral cartilage condensation,19474,Tl13 vertebral cartilage condensation
18044,tail vertebral cartilage condensation,19442,Tl10 vertebral cartilage condensation
18044,tail vertebral cartilage condensation,19479,Tl18 vertebral cartilage condensation
18044,tail vertebral cartilage condensation,19406,Tl3 vertebral cartilage condensation
18044,tail vertebral cartilage condensation,19611,Tl26 vertebral cartilage condensation
18044,tail vertebral cartilage condensation,19440,Tl8 vertebral cartilage condensation
18044,tail vertebral cartilage condensation,19477,Tl16 vertebral cartilage condensation
18044,tail vertebral cartilage condensation,19404,Tl1 vertebral cartilage condensation
18044,tail vertebral cartilage condensation,19609,Tl24 vertebral cartilage condensation
18044,tail vertebral cartilage condensation,19480,Tl19 vertebral cartilage condensation
18045,tail vertebral pre-cartilage condensation,19486,Tl25 vertebral pre-cartilage condensation
18045,tail vertebral pre-cartilage condensation,19391,Tl6 vertebral pre-cartilage condensation
18045,tail vertebral pre-cartilage condensation,19445,Tl13 vertebral pre-cartilage condensation
18045,tail vertebral pre-cartilage condensation,19614,Tl29 vertebral pre-cartilage condensation
18045,tail vertebral pre-cartilage condensation,19393,Tl8 vertebral pre-cartilage condensation
18045,tail vertebral pre-cartilage condensation,19484,Tl23 vertebral pre-cartilage condensation
18045,tail vertebral pre-cartilage condensation,19449,Tl17 vertebral pre-cartilage condensation
18045,tail vertebral pre-cartilage condensation,19407,Tl9 vertebral pre-cartilage condensation
18045,tail vertebral pre-cartilage condensation,19483,Tl22 vertebral pre-cartilage condensation
18045,tail vertebral pre-cartilage condensation,19451,Tl19 vertebral pre-cartilage condensation
18045,tail vertebral pre-cartilage condensation,19368,Tl3 vertebral pre-cartilage condensation
18045,tail vertebral pre-cartilage condensation,19408,Tl10 vertebral pre-cartilage condensation
18045,tail vertebral pre-cartilage condensation,19481,Tl20 vertebral pre-cartilage condensation
